1.0000E-01	1.8003E-10	2.1573E-11	2.7005E-11	1
3.0000E-01	2.0135E-10	1.4125E-11	3.0202E-11	1
5.0000E-01	1.8286E-10	1.0530E-11	2.7428E-11	1
7.0000E-01	1.6025E-10	8.4750E-12	2.4038E-11	1
9.0000E-01	1.2918E-10	6.6773E-12	1.9377E-11	1
1.1000E+00	1.0016E-10	5.3932E-12	1.5024E-11	1
1.3000E+00	8.0127E-11	4.6227E-12	1.2019E-11	1
1.5000E+00	6.0096E-11	3.8523E-12	9.0143E-12	1
1.7000E+00	3.7752E-11	2.5682E-12	5.6629E-12	1
1.9000E+00	3.3643E-11	2.8250E-12	5.0465E-12	1
2.1000E+00	1.8106E-11	1.8491E-12	2.7159E-12	1
2.3000E+00	1.2841E-11	1.5666E-12	1.9261E-12	1
2.5000E+00	1.1788E-11	1.5923E-12	1.7682E-12	1
2.7000E+00	8.4750E-12	1.5152E-12	1.2713E-12	1
2.9000E+00	5.5216E-12	1.2584E-12	8.2824E-13	1
3.1000E+00	4.0834E-12	1.3355E-12	6.1251E-13	1
